id;decade;gender;name;quote;description;img_path;wiki;info;source
375;1990;female;Alyssa Milano;From playing a scruffy tomboy on 'Who’s the Boss?,' child star Alyssa Milano has matured into a bona fide star with roles in numerous television movies and hit shows, including 'Melrose Place' and 'Charmed'.;an American actress, activist, producer and former singer. She is best known for her roles in Who's the Boss?, Melrose Place, Charmed, My Name is Earl, Mistresses and Wet Hot American Summer: 10 Years Later.;app/static/db/women/1990s/15_Milano.jpg;https://en.wikipedia.org/wiki/Alyssa_Milano;http://www.imdb.com/name/nm0000192/;imdb
376;1990;female;Mary-Louise Parker;Mary Louise Parker has developed into the Mae Marsh of the 1990s: the eternal victim. However, unlike silent star Marsh,  poor, put-upon Parker's characters usually enjoy a satisfying 'worm has turned' moment.;an American actress and author. Parker came to prominence for film roles in Grand Canyon, Fried Green Tomatoes, The Client, Bullets over Broadway, Boys on the Side, and The Maker.  Parker went on to enjoy large success on the Showtime television series Weeds (2005-2012).;app/static/db/women/1990s/16_Parker.jpg;https://en.wikipedia.org/wiki/Mary-Louise_Parker;http://www.imdb.com/name/nm0000571/;imdb
377;1990;female;Courteney Cox;America's most lovably neurotic sweetheart, which has played varying versions of strong, unapologetic women who are unabashed about their needs.;an American actress, producer, and director. She is best known for her roles as Monica Geller on the NBC sitcom Friends, Gale Weathers in the horror series Scream, and Jules Cobb in the ABC/TBS sitcom Cougar Town, for which she earned her first Golden Globe nomination.;app/static/db/women/1990s/17_Cox.jpg;https://en.wikipedia.org/wiki/Courteney_Cox;http://www.imdb.com/name/nm0001073/;imdb
378;1990;female;Drew Barrymore;Drew Barrymore was an adorable childhood star who overcame an adolescence of chemical addiction to reclaim her status as America's mischievous sweetheart.;an American actress, author, director, model, and producer. Beginning as a child actress on television, she soon transitioned to feature films, such as E.T., Poison Ivy, and Ever After. She is also known for starring with Adam Sandler in The Wedding Singer, 50 First Dates and Blended.;app/static/db/women/1990s/18_Barrymore.jpg;https://en.wikipedia.org/wiki/Drew_Barrymore;http://www.imdb.com/name/nm0000106/;imdb
379;1990;female;Jessica Lange;The fragile, luminous beauty of actress Jessica Lange belies the inner strength and vitality she exhibits in the characters she portrays. Though not among Hollywood's most high-profile stars, she became one of its most respected dramatic actresses.;an American actress who has received worldwide acclaim for her work in film, theater, and television. She made her professional film debut in his 1976 remake of the 1933 classic King Kong. Other famous films include Tootsie, Frances, Country, Sweet Dreams, Music Box and Blue Sky.;app/static/db/women/1990s/19_Lange.jpg;https://en.wikipedia.org/wiki/Jessica_Lange;http://www.imdb.com/name/nm0001448/;imdb
380;2000;female;Scarlett Johansson;Universally known as one of the sexiest women in Hollywood, Scarlett Johansson continues to employ the gravitational pull of quiet fascination with great strange low voice and classical screen siren poses.;an American actress and singer. Johansson shifted to adult roles in 2003 with Lost in Translation and Girl with a Pearl Earring. Her famous films include Match Point, The Prestige, Vicky Cristina Barcelona. As a public figure, Johansson is considered a modern sex symbol of Hollywood.;app/static/db/women/2000s/00_Johansson.jpg;https://en.wikipedia.org/wiki/Scarlett_Johansson;http://www.imdb.com/name/nm0424060/;imdb
381;2000;female;Megan Fox;A slender, olive-skinned actress whose elegant beauty is somewhat offset by a collection of vivid tattoos, Megan Fox is considered one of the modern female sex symbols.;an American actress and model. In 2007, she starred in the Transformers, which became her breakout role. Later in 2009, she starred as the eponymous lead in the black comedy horror film Jennifer's Body. In 2014, Fox starred as April O'Neil in Teenage Mutant Ninja Turtles.;app/static/db/women/2000s/01_Fox.jpg;https://en.wikipedia.org/wiki/Megan_Fox;http://www.imdb.com/name/nm1083271/;imdb
382;2000;female;Jessica Alba;One of the crop of bright-eyed, dewy-skinned young actors to attain teen idoldom and a regular paycheck during the late 1990s, Jessica Alba closed out the century as one of Hollywood's more promising new talents.;an American actress and businesswoman. She rose to prominence as the lead actress in the James Cameron television series Dark Angel. Alba later appeared in Honey, Sin City, Fantastic Four (2005), Into the Blue, Fantastic Four: Rise of the Silver Surfer and Good Luck Chuck.;app/static/db/women/2000s/02_Alba.jpg;https://en.wikipedia.org/wiki/Jessica_Alba;http://www.imdb.com/name/nm0004695/;imdb
383;2000;female;Penelope Cruz;Spanish enchantress with a different kind of Latin passion than the Americanized Catherine Zeta-Jones, and a different kind of beauty. Cruz is far from a perfect beauty, but her imperfections add to her charm and interest.;a Spanish actress and model. Cruz achieved recognition for her lead roles in the 2001 films Vanilla Sky, All the Pretty Horses, and Blow. She was the first Spanish actress in history to receive an Academy Award for playing volatile painter María Elena in Vicky Cristina Barcelona.;app/static/db/women/2000s/03_Cruz.jpg;https://en.wikipedia.org/wiki/Pen%C3%A9lope_Cruz;http://www.imdb.com/name/nm0004851/;imdb
384;2000;female;Zooey Deschanel;The intelligent, nuanced actress, Deschanel soars, combining well-honed skills with a natural charm.;an American actress and singer-songwriter. Deschanel became known for her deadpan comedy roles in The Good Girl (2002), The New Guy (2002), Elf (2003), The Hitchhiker's Guide to the Galaxy (2005), Failure to Launch (2006), Yes Man (2008), and (500) Days of Summer (2009).;app/static/db/women/2000s/04_Deschanel.jpg;https://en.wikipedia.org/wiki/Zooey_Deschanel;http://www.imdb.com/name/nm0221046/;imdb
385;2000;female;Amy Adams;An actress with a knack for light comedy, Adams with hugely happy eyes and pretty bright, red hair is able to exude just the right wide-eyed innocence. Her strong, determined but definitely not always positive and happy roles show Adams' true skills and versatility.;an American actress. She is known for both her comedic and dramatic performances. Her first major role came in Steven Spielberg's 2002 Catch Me If You Can. Her breakthrough came in the film Junebug. Other films include Enchanted, The Fighter, The Master, Big Eyes, and Arrival.;app/static/db/women/2000s/05_Adams.jpg;https://en.wikipedia.org/wiki/Amy_Adams;http://www.imdb.com/name/nm0010736/;imdb
386;2000;female;Rachel McAdams;Possessing the sort of stylish, model-esque good looks and perhaps more important, the intensity of a great romantic lead, with a similar patrician bearing as Natalie Portman, when Rachel is at her best she's not going for the warm embrace but the cold stare.;a Canadian actress. McAdams rose to fame in 2004 with roles in the comedy Mean Girls and the romantic drama The Notebook. She is also known for the films Wedding Crashers, Red Eye, The Family Stone, Married Life, The Lucky Ones, Sherlock Holmes and Spotlight.;app/static/db/women/2000s/06_McAdams.jpg;https://en.wikipedia.org/wiki/Rachel_McAdams;http://www.imdb.com/name/nm1046097/;imdb
387;2000;female;Kate Beckinsale;The avid eyed, ruby lipped Kate Beckinsale, the rare actress whose intelligence gives her a sensual bloom. She is very effective at getting across layered character traits and emotions.;an English actress. She appeared in British costume dramas such as Prince of Jutland, but began to seek film work in the US in the late 1990s and she had starring roles in the Pearl Harbor and Serendipity, following by The Aviator, Click and the Underworld film series.;app/static/db/women/2000s/07_Beckinsale.jpg;https://en.wikipedia.org/wiki/Kate_Beckinsale;http://www.imdb.com/name/nm0000295/;imdb
388;2000;female;Reese Witherspoon;As one of the most impressively talented members of the emerging New Hollywood of the early 21st century, Reese Witherspoon has proven that she can do far more than just pose winsomely for the camera.;An American actress, producer, and entrepreneur. Witherspoon's breakthrough role was playing Elle Woods in the 2001 film Legally Blonde. Other notable films include Sweet Home Alabama, Walk the Line, Monsters vs. Aliens, Water for Elephants, Wild, and Sing.;app/static/db/women/2000s/08_Witherspoon.jpg;https://en.wikipedia.org/wiki/Reese_Witherspoon;http://www.imdb.com/name/nm0000702/;imdb
389;2000;female;Charlize Theron;The farm girl turned model turned actress with the blonde, statuesque good looks so fervently adored by the camera, Teron can disappear in a role, leaving all traces of bits and quirks behind.;a South African and American actress and film producer. Theron received critical acclaim for her portrayal of serial killer in Monster. She is known for starring in numerous Hollywood films, such as The Devil's Advocate, Mighty Joe Young, The Road, Prometheus, Mad Max: Fury Road.;app/static/db/women/2000s/09_Theron.jpg;https://en.wikipedia.org/wiki/Charlize_Theron;http://www.imdb.com/name/nm0000234/;imdb
390;2000;female;Naomi Watts;Watts's face metamorphoses miraculously from fresh-faced beauty to a frenzied, teary scowl of ugliness. She can play bold, independent women, and should play that more often. It's a tomboy tough, mitigated with a melodic voice.;an English actress and film producer. Watts came to attention in David Lynch's Mulholland Drive (2001). Her subsequent films include The Ring (2002), 21 Grams (2003), the 2005 remake of King Kong, Eastern Promises (2007), The International (2009) and The Impossible (2012).;app/static/db/women/2000s/10_Watts.jpg;https://en.wikipedia.org/wiki/Naomi_Watts;http://www.imdb.com/name/nm0915208/;imdb
391;2000;female;Salma Hayek;Widely considered to be the first Mexican actress to become a Hollywood movie star since Dolores Del Rio, Salma Hayek is known for bringing a fiery presence and striking, dark-eyed beauty to the screen.;a Mexican and American film actress, producer, and former model. She came to prominence with roles in movies such as Desperado (1995), From Dusk Till Dawn (1996), Dogma (1999), and Wild Wild West (1999). Her breakthrough role was in the film Frida as Mexican painter Frida Kahlo.;app/static/db/women/2000s/11_Hayek.jpg;https://en.wikipedia.org/wiki/Salma_Hayek;http://www.imdb.com/name/nm0000161/;imdb
392;2000;female;Jennifer Garner;I always thought she had something in her personality that was funnier and sexier and smarter and more mischievous than anything I'd seen her do ... I wanted to show that.;an American actress. Following a supporting role in Pearl Harbor (2001), Garner gained recognition for her performance in the ABC spy-action thriller Alias. Garner has appeared in supporting as well as lead film roles, including Catch Me if You Can, 13 Going on 30, Elektra, and Juno.;app/static/db/women/2000s/12_Garner.jpg;https://en.wikipedia.org/wiki/Jennifer_Garner;http://www.imdb.com/name/nm0004950/;imdb
